45173.7993055556;172694;15092;122.5;-44;WLAN
45173.7993055556;48001;18162;30.0;-30;WLAN
45173.7993055556;112822;16102;32.3;-48;WLAN
45173.8;202874;14382;93.8;-49;WLAN
45173.8006944444;60318;14311;10.0;-48;WLAN
45173.8006944444;1965;3416;71.4;-40;WLAN
45173.8006944444;72092;19075;30.0;-55;WLAN
45173.8013888889;75228;19003;30.0;-55;WLAN
45173.8013888889;18188;39086;95.8;-64;WLAN
45173.8013888889;100291;47781;342.9;-49;WLAN
45173.8027777778;34754;5229;25.0;-59;WLAN
45173.8034722222;217039;20195;24.0;-55;WLAN
45173.8034722222;100385;63513;29.0;-51;WLAN
45173.8048611111;35109;15006;15.0;-42;WLAN
45173.80625;45644;28356;33.0;-55;WLAN
45173.80625;12732;11788;38.1;-62;WLAN
45173.8076388889;102680;21079;12.0;-46;WLAN
45173.8076388889;1909;6816;984.5;-78;WLAN
45173.8083333333;22383;9891;35.2;-67;WLAN
45173.8090277778;9679;24815;32.6;-56;WLAN
45173.8090277778;7885;17328;34.6;-75;WLAN
45173.8090277778;78454;83345;16.0;-60;WLAN
45173.8090277778;488;1789;92.6;-88;WLAN
45173.8090277778;39078;26903;35.7;-48;WLAN
45173.8097222222;25453;29598;35.8;-51;WLAN
45173.8104166667;3661;946;35.5;-60;WLAN
45173.8118055556;44175;9321;16.0;-58;WLAN
45173.8118055556;14095;14327;23.0;-62;WLAN
45173.8125;7582;1227;36.0;-58;WLAN
45173.8159722222;16335;5749;30.2;-50;WLAN
45173.8166666667;59270;13815;40.0;-59;WLAN
45173.8173611111;40303;9691;49.7;-61;WLAN
45173.8180555556;19477;22511;21.0;-34;WLAN
45173.8180555556;9171;975;35.4;-65;WLAN
45173.8180555556;321;46;386.0;-54;WLAN
45173.81875;1185;3326;60.5;-67;WLAN
45173.8194444444;79224;20418;17.0;-47;WLAN
45173.8194444444;72614;14290;23.0;-31;WLAN
45173.8201388889;68703;14734;18.0;-31;WLAN
45173.8201388889;12552;22336;33.0;-67;WLAN
45173.8215277778;72281;13094;37.0;-32;WLAN
45173.8236111111;11637;1247;36.9;-76;WLAN
45173.8236111111;14264;6658;40.0;-57;WLAN
45173.8243055556;22169;6550;47.0;-61;WLAN
45173.825;11768;9226;21.0;-52;WLAN
45173.8256944444;39659;13727;25.0;-65;WLAN
45173.8263888889;17019;31400;15.0;-71;WLAN
45173.8270833333;37883;20099;74.3;-79;WLAN
45173.8284722222;33886;16198;36.1;-78;WLAN
45173.8305555556;7377;239;79.0;-51;WLAN
45173.8340277778;97813;10474;20.0;-60;WLAN
45173.8347222222;201478;615753;48.0;-38;WLAN
45173.8368055556;1499;1202;28.0;-74;WLAN
45173.8368055556;2448;699;60.1;-45;WLAN
45173.8381944444;29105;18817;437.9;-34;WLAN
45173.8381944444;27913;35008;12.0;-30;WLAN
45173.8395833333;252614;46340;12.0;-46;WLAN
45173.8395833333;732;158;305.8;-79;WLAN
45173.8409722222;33577;62431;30.0;-61;WLAN
45173.8430555556;45349;9058;37.7;-41;WLAN
45173.8430555556;76120;22957;35.5;-38;WLAN
45173.84375;23455;4740;17.0;-63;WLAN
45173.8451388889;17446;1723;101.2;-38;WLAN
45173.8458333333;55371;1826;45.5;-62;WLAN
45173.8465277778;20032;11112;34.4;-68;WLAN
45173.8479166667;13705;7182;55.0;-76;WLAN
45173.8479166667;19496;30274;22.0;-52;WLAN
45173.8486111111;50286;9382;8.0;-57;WLAN
45173.85;23827;4721;17.0;-67;WLAN
45173.8527777778;8062;6733;99.9;-55;WLAN
45173.8548611111;11145;3663;34.9;-40;WLAN
45173.8548611111;73770;16639;18.0;-69;WLAN
45173.8555555556;28187;4779;23.0;-66;WLAN
45173.85625;190820;93805;6.0;-50;WLAN
45173.8583333333;32946;740;25.0;-54;WLAN
45173.8590277778;29373;4707;46.0;-59;WLAN
45173.8618055556;147626;42890;38.9;-42;WLAN
45173.8625;49354;13933;16.0;-45;WLAN
45173.8638888889;70487;22067;21.0;-74;WLAN
45173.8652777778;312;48;878.0;-43;WLAN
45173.8666666667;323914;40052;15.0;-50;WLAN
45173.8673611111;2079;494;105.8;-43;WLAN
45173.8694444444;4121;1225;40.1;-66;WLAN
45173.8701388889;63657;17660;15.0;-55;WLAN
45173.8708333333;17018;3074;34.3;-44;WLAN
45173.8715277778;28353;4718;40.1;-61;WLAN
45173.8722222222;30916;1173;31.0;-35;WLAN
45173.8722222222;2626;937;46.9;-48;WLAN
45173.8736111111;52787;102345;18.0;-43;WLAN
45173.875;429;146;216.1;-72;WLAN
45173.8784722222;87188;29245;30.0;-51;WLAN
45173.8805555556;88789;273277;49.5;-62;WLAN
45173.8805555556;2045;1166;51.2;-78;WLAN
45173.88125;1726;40537;163.5;-61;WLAN
45173.8819444444;2606;2579;133.9;-73;WLAN
45173.8840277778;991;1618;218.6;-73;WLAN
45173.8847222222;10085;32479;42.0;-67;WLAN
45173.8881944444;92721;38452;24.0;-41;WLAN
45173.8888888889;5484;15729;64.8;-59;WLAN
45173.8888888889;73170;35368;26.0;-24;WLAN
45173.8923611111;42653;42160;;-50;WLAN
45173.8958333333;107221;52446;34.6;-62;WLAN
45173.8965277778;80926;19154;30.0;-60;WLAN
45173.8972222222;4855;1891;16.0;-57;WLAN
45173.8972222222;8081;6520;36.5;-85;WLAN
45173.8986111111;115926;18874;14.0;-32;WLAN
45173.9006944444;14616;4882;32.1;-58;WLAN
45173.9013888889;191343;18363;15.0;-32;WLAN
45173.9048611111;44381;23822;90.0;-78;WLAN
45173.9048611111;74147;222225;3.0;-54;WLAN
45173.9048611111;139940;38396;12.0;-52;WLAN
45173.9097222222;25875;7928;9.0;-67;WLAN
45173.9166666667;4561;3605;21.0;-55;WLAN
45173.9173611111;28149;44337;20.0;-53;WLAN
45173.9347222222;9639;8249;43.2;-64;WLAN
45173.9361111111;5778;2969;140.0;-49;WLAN
45173.9395833333;21454;27914;34.9;-60;WLAN
45173.9416666667;97357;35120;23.0;-53;WLAN
45173.9416666667;16866;4141;55.5;-41;WLAN
45173.9423611111;873;3902;65.7;-68;WLAN
45173.9465277778;100039;18750;12.0;-58;WLAN
45173.9465277778;5152;5395;218.5;-73;WLAN
45173.9506944444;33236;8956;11.0;-59;WLAN
45173.9583333333;286;3990;748.6;-64;WLAN
45173.9597222222;715;609;50.7;-65;WLAN
45173.9659722222;2015;991;322.5;-53;WLAN
45173.9673611111;10970;20927;81.6;-75;WLAN
45173.96875;16207;17979;14.0;-55;WLAN
45173.9729166667;1705;133;78.2;-70;WLAN
45173.975;32454;1845;36.2;-15;WLAN
45173.9819444444;17313;13563;50.1;-52;WLAN
45173.9902777778;85182;19191;32.5;-67;WLAN
45173.9909722222;88273;20728;30.0;-54;WLAN
45173.9909722222;29789;9650;41.3;-68;WLAN
45173.9944444444;34419;20798;155.1;-76;WLAN
45173.9944444444;4786;6887;20.0;-56;WLAN
45173.9958333333;49466;20542;34.9;-81;WLAN
45174.0006944444;12383;14937;197.4;-23;WLAN
45174.0104166667;55989;19702;60.4;-57;WLAN
45174.0243055556;83933;19525;20.0;-54;WLAN
45174.0506944444;10428;928;129.0;-63;WLAN
45174.0520833333;20234;7902;20.0;-59;WLAN
45174.0576388889;9570;927;171.4;-59;WLAN
45174.0583333333;10705;913;128.8;-57;WLAN
45174.0631944444;12899;35738;39.0;-65;WLAN
45174.0652777778;10759;621;55.0;-71;WLAN
45174.0659722222;20158;64148;102.1;-29;WLAN
45174.0673611111;10308;1181;36.8;-72;WLAN
45174.0701388889;146395;109206;56.3;-49;WLAN
45174.0756944444;44518;9537;34.7;-46;WLAN
45174.0777777778;9435;847;46.6;-68;WLAN
45174.0847222222;1191;70589;129.2;-82;WLAN
45174.0847222222;7238;2447;30.0;-74;WLAN
45174.0868055556;11885;9828;70.2;-60;WLAN
45174.0902777778;89448;20802;25.0;-69;WLAN
45174.0909722222;7449;1347;56.9;-70;WLAN
45174.0923611111;516595;50094;17.0;-42;WLAN
45174.0923611111;29976;11433;39.8;-71;WLAN
45174.0930555556;30390;11058;39.1;-71;WLAN
45174.0930555556;30600;10859;36.0;-71;WLAN
45174.0944444444;40131;10606;39.0;-69;WLAN
45174.0944444444;102142;19728;37.2;-47;WLAN
45174.0958333333;10240;1288;45.0;-66;WLAN
45174.0979166667;8806;837;129.0;-60;WLAN
45174.0993055556;10423;906;128.6;-59;WLAN
45174.1020833333;30285;7441;31.4;-59;WLAN
45174.1055555556;9481;1022;42.5;-59;WLAN
45174.1131944444;99390;21428;40.3;-56;WLAN
45174.1152777778;25060;19320;8.0;-37;WLAN
45174.125;104184;29766;33.8;-66;WLAN
45174.1381944444;47815;13146;36.0;-50;WLAN
45174.1409722222;31184;15750;31.4;-73;WLAN
45174.1416666667;97548;21295;32.1;-69;WLAN
45174.1444444444;51422;14824;12.0;-40;WLAN
45174.1458333333;44339;14268;30.0;-65;WLAN
45174.1493055556;32194;18162;30.0;-73;WLAN
45174.1548611111;142964;98092;12.0;-44;WLAN
45174.1597222222;27337;4595;155.9;-51;WLAN
45174.1618055556;155430;17501;23.0;-57;WLAN
45174.1618055556;34833;23753;37.0;-66;WLAN
45174.1652777778;31729;9840;35.1;-64;WLAN
45174.1680555556;5333;24798;106.0;-43;WLAN
45174.1694444444;9665;5075;22.0;-65;WLAN
45174.1729166667;4901;11409;138.3;-72;WLAN
45174.1756944444;5062;12140;143.0;-51;WLAN
45174.1770833333;149586;41029;26.0;-48;WLAN
45174.1784722222;18494;18591;61.5;-55;WLAN
45174.1784722222;8815;16495;38.0;-72;WLAN
45174.1784722222;18453;4492;37.7;-47;WLAN
45174.1791666667;21215;20965;30.0;-58;WLAN
45174.1791666667;53163;9478;14.0;-51;WLAN
45174.1805555556;111353;17298;12.0;-58;WLAN
45174.1805555556;120086;22446;35.0;-61;WLAN
45174.1805555556;24079;16102;34.6;-61;WLAN
45174.1840277778;56393;40784;40.9;-37;WLAN
45174.1840277778;17395;19753;62.9;-43;WLAN
45174.1840277778;17648;8561;33.5;-56;WLAN
45174.1868055556;106924;23867;33.0;-52;WLAN
45174.1881944444;102266;9106;14.0;-47;WLAN
45174.1909722222;91140;24783;37.3;-51;WLAN
45174.1930555556;2538;687;35.4;-70;WLAN
45174.2;23413;8003;30.2;-70;WLAN
45174.2;22375;15329;35.1;-74;WLAN
45174.2006944444;215557;29994;20.0;-58;WLAN
45174.2041666667;42878;10298;268.9;-66;WLAN
45174.2048611111;185694;98377;7.0;-48;WLAN
45174.20625;17184;4722;14.0;-57;WLAN
45174.2097222222;17290;1038;23.0;-54;WLAN
45174.2111111111;42716;14361;33.6;-68;WLAN
45174.2118055556;118732;26801;40.3;-42;WLAN
45174.2125;2514;93;72.9;-86;WLAN
45174.2125;37138;13259;33.0;-70;WLAN
45174.2138888889;98863;76050;5.0;-39;WLAN
45174.2145833333;95044;13743;16.0;-65;WLAN
45174.2180555556;147192;18041;8.0;-70;WLAN
45174.2201388889;124337;48525;22.0;-46;WLAN
45174.2236111111;5853;6271;49.4;-74;WLAN
45174.2236111111;6982;8243;108.7;-76;WLAN
45174.2277777778;45953;14185;21.0;-38;WLAN
45174.2284722222;151994;16302;12.0;-62;WLAN
45174.23125;12052;11748;44.8;-54;WLAN
45174.23125;10687;431;41.2;-41;WLAN
45174.23125;192918;21758;56.1;-70;WLAN
45174.2319444444;175413;42079;20.0;-44;WLAN
45174.2361111111;113374;73465;24.0;-23;WLAN
45174.2395833333;24465;8785;9.0;-47;WLAN
45174.2409722222;86533;50850;12.0;-63;WLAN
45174.2409722222;32183;4603;41.3;-39;WLAN
45174.2416666667;60490;23662;33.9;-71;WLAN
45174.2423611111;21741;29393;21.0;-33;WLAN
45174.2423611111;36256;4569;41.1;-37;WLAN
45174.2423611111;3582;1540;56.8;-50;WLAN
45174.24375;19161;9447;23.0;-55;WLAN
45174.2444444444;3889;1289;184.8;-46;WLAN
45174.2451388889;211;5325;102.7;-43;WLAN
45174.2479166667;278;607;123.2;-81;WLAN
45174.2493055556;58808;84478;40.5;-76;WLAN
45174.2493055556;38601;9669;25.0;-55;WLAN
45174.2506944444;37981;18537;30.0;-62;WLAN
45174.2513888889;13052;3914;202.8;-13;WLAN
45174.2513888889;30758;18471;30.0;-66;WLAN
45174.2534722222;33576;1823;26.0;-69;WLAN
45174.2541666667;13999;5992;345.2;-54;WLAN
45174.2541666667;734;1025;33.0;-49;WLAN
45174.2576388889;38785;18051;;-53;WLAN
45174.2576388889;48008;16538;33.2;-73;WLAN
45174.2590277778;35857;7174;16.0;-83;WLAN
45174.2597222222;108403;6836;25.0;-50;WLAN
45174.2597222222;328;1749;50.0;-52;WLAN
45174.2604166667;3526;7425;65.7;-56;WLAN
45174.2611111111;10374;8899;101.7;-82;WLAN
45174.2625;36141;6980;16.0;-75;WLAN
45174.2625;24575;2270;140.1;-49;WLAN
45174.2659722222;70520;15847;32.0;-70;WLAN
45174.26875;16409;7166;33.7;-74;WLAN
45174.2715277778;33716;10281;14.0;-66;WLAN
45174.2736111111;28068;19102;6.0;-44;WLAN
45174.2743055556;25711;22174;43.4;-55;WLAN
45174.275;22366;4857;31.6;-50;WLAN
45174.2763888889;41291;7879;12.0;-85;WLAN
45174.2770833333;76324;20140;14.0;-35;WLAN
45174.2819444444;503270;52422;10.0;-15;WLAN
45174.2840277778;198903;84029;8.0;-52;WLAN
45174.2847222222;18427;14548;30.0;-51;WLAN
45174.2902777778;3259;5214;33.1;-42;WLAN
45174.2930555556;1369;3289;94.8;-42;WLAN
45174.29375;15350;3219;20.0;-62;WLAN
45174.2944444444;4311;19052;32.6;-61;WLAN
45174.2951388889;66977;14508;34.5;-64;WLAN
45174.2958333333;154901;49936;6.0;-43;WLAN
45174.2958333333;249055;54930;33.3;-44;WLAN
45174.2965277778;470584;46986;21.0;-34;WLAN
45174.3020833333;9709;14366;32.0;-63;WLAN
45174.3027777778;24225;18848;7.0;-65;WLAN
45174.3027777778;66963;20147;15.0;-67;WLAN
45174.3027777778;198;1223;87.6;-48;WLAN
45174.3034722222;18848;12333;8.0;-26;WLAN
45174.3034722222;12735;3036;33.8;-53;WLAN
45174.3041666667;2346;5618;91.5;-52;WLAN
45174.3076388889;187484;314497;31.4;-49;WLAN
45174.3076388889;2575;1885;74.3;-77;WLAN
45174.3083333333;44706;322185;32.8;-46;WLAN
45174.3104166667;63425;16915;12.0;-67;WLAN
45174.3104166667;7919;9638;33.0;-55;WLAN
45174.3111111111;76667;8928;10.0;-44;WLAN
45174.3118055556;168691;314411;32.6;-49;WLAN
45174.3131944444;201713;297060;31.6;-48;WLAN
45174.3131944444;143599;48402;34.0;-57;WLAN
45174.3138888889;12199;6696;80.5;-45;WLAN
45174.3138888889;27512;6673;10.0;-73;WLAN
45174.3138888889;11184;12919;56.4;-59;WLAN
45174.3145833333;20278;997;27.0;-70;WLAN
45174.3145833333;100357;14168;13.0;-39;WLAN
45174.3152777778;100192;14232;13.0;-38;WLAN
45174.3159722222;1327;2339;88.6;-51;WLAN
45174.3166666667;9635;16309;54.1;-65;WLAN
45174.3173611111;60922;26812;19.0;-60;WLAN
45174.3173611111;11382;3529;91.0;-40;WLAN
45174.31875;5146;367;58.4;-49;WLAN
45174.31875;11948;20380;39.2;-55;WLAN
45174.3194444444;112676;23317;33.9;-50;WLAN
45174.3215277778;10060;6207;113.9;-64;WLAN
45174.3215277778;5239;4820;44.9;-40;WLAN
45174.3222222222;11143;6596;63.0;-69;WLAN
45174.3243055556;45234;27771;36.0;-74;WLAN
45174.325;14841;20006;34.8;-55;WLAN
45174.3270833333;4131;10596;27.0;-46;WLAN
45174.3270833333;3258;5044;25.0;-54;WLAN
45174.3277777778;85128;19767;14.0;-67;WLAN
45174.3291666667;101551;14608;14.0;-56;WLAN
45174.3305555556;72204;13553;16.0;-67;WLAN
45174.33125;8113;25427;33.4;-55;WLAN
45174.33125;557;1237;199.0;-63;WLAN
45174.3319444444;30403;9760;39.1;-35;WLAN
45174.3319444444;756;2232;144.7;-52;WLAN
45174.3340277778;13590;5347;25.0;-62;WLAN
45174.3354166667;77285;20025;34.4;-56;WLAN
45174.3375;69522;16808;31.0;-45;WLAN
45174.3388888889;46444;21667;36.5;-52;WLAN
45174.3402777778;45926;7992;12.0;-81;WLAN
45174.3409722222;4220;4358;49.9;-61;WLAN
45174.3409722222;12787;8333;12.0;-78;WLAN
45174.3423611111;5291;2093;59.4;-40;WLAN
45174.3472222222;12690;4877;69.5;-42;WLAN
45174.3486111111;291927;26050;36.5;-50;WLAN
45174.3486111111;6575;2443;97.0;-65;WLAN
45174.3513888889;126982;53206;64.8;-38;WLAN
45174.3527777778;1062;153;117.4;-70;WLAN
45174.3548611111;29839;3348;27.0;-54;WLAN
45174.3555555556;53268;18925;37.1;-47;WLAN
45174.3569444444;33980;15710;32.7;-50;WLAN
45174.3576388889;1943;3437;49.5;-64;WLAN
45174.3576388889;117252;32654;40.0;-46;WLAN
45174.3583333333;59292;35160;58.3;-57;WLAN
45174.3583333333;225782;23955;36.0;-45;WLAN
45174.3583333333;1665;8529;36.2;-80;WLAN
45174.3590277778;120595;34402;40.0;-50;WLAN
45174.3604166667;36845;20974;29.2;-45;WLAN
45174.3604166667;113727;37030;39.2;-60;WLAN
45174.3618055556;179858;36771;40.0;-51;WLAN
45174.3618055556;83170;28582;18.0;-54;WLAN
45174.3618055556;37817;3874;29.0;-55;WLAN
45174.3625;217604;33167;40.0;-46;WLAN
45174.3625;6461;147;88.8;-86;WLAN
45174.3625;115108;32081;40.1;-59;WLAN
45174.3631944444;197654;38166;40.0;-47;WLAN
45174.3638888889;30765;23534;23.0;-66;WLAN
45174.3638888889;219773;33214;35.1;-46;WLAN
45174.3638888889;3529;8648;63.5;-62;WLAN
45174.3645833333;20474;35904;38.6;-63;WLAN
45174.3659722222;22188;32950;30.0;-47;WLAN
45174.3673611111;24135;28953;39.3;-49;WLAN
45174.3694444444;24655;31593;34.0;-49;WLAN
45174.3701388889;28434;8853;36.1;-53;WLAN
45174.3701388889;57888;46923;199.9;-64;WLAN
45174.3708333333;64038;14659;33.1;-63;WLAN
45174.3708333333;4915;2943;33.0;-38;WLAN
45174.3708333333;6037;867;60.1;-64;WLAN
45174.3715277778;173658;202296;52.4;-62;WLAN
45174.3722222222;301329;44417;12.0;-28;WLAN
45174.3743055556;13779;12724;35.0;-56;WLAN
45174.3743055556;256113;23030;16.0;-34;WLAN
45174.3743055556;22126;5726;12.0;-47;WLAN
45174.3756944444;9653;1593;47.1;-31;WLAN
45174.3763888889;93847;17484;40.0;-44;WLAN
45174.3805555556;34710;7116;16.0;-51;WLAN
45174.38125;164044;276657;30.0;-43;WLAN
45174.3819444444;10216;760;23.0;-52;WLAN
45174.3833333333;600;10866;52.4;-52;WLAN
45174.3840277778;35787;41317;34.0;-73;WLAN
45174.3840277778;7390;6763;70.0;-52;WLAN
45174.3847222222;7;588;630.0;-50;WLAN
45174.3854166667;35336;10548;32.8;-48;WLAN
45174.3861111111;80659;24749;24.0;-27;WLAN
45174.3868055556;129554;32511;32.0;-56;WLAN
45174.3875;687;1857;45.0;-54;WLAN
45174.3875;89757;6091;25.0;-73;WLAN
45174.3881944444;13698;13775;35.9;-78;WLAN
45174.3888888889;1433;1216;45.0;-52;WLAN
45174.3895833333;41886;14375;37.2;-30;WLAN
45174.3895833333;2210;16724;32.8;-72;WLAN
45174.3895833333;5865;10957;16.0;-61;WLAN
45174.3902777778;86428;24181;24.0;-27;WLAN
45174.3909722222;146532;18689;15.0;-66;WLAN
45174.3916666667;18393;14851;38.8;-72;WLAN
45174.3923611111;254278;23670;16.0;-41;WLAN
45174.3923611111;2635;1813;37.0;-87;WLAN
45174.39375;297953;65527;25.0;-51;WLAN
45174.3944444444;2090;1979;42.5;-72;WLAN
45174.3944444444;117227;22020;10.0;-45;WLAN
45174.3951388889;98965;29301;38.0;-52;WLAN
45174.3972222222;21463;8689;30.0;-65;WLAN
45174.3979166667;112564;3564;39.8;-45;WLAN
45174.3993055556;13091;2572;41.1;-64;WLAN
45174.3993055556;11546;15097;55.8;-65;WLAN
45174.4;4803;914;44.6;-42;WLAN
45174.4006944444;4898;380;82.5;-38;WLAN
45174.4006944444;281;8006;30.0;-79;WLAN
45174.4013888889;57313;7639;22.0;-71;WLAN
45174.4013888889;13630;2238;39.5;-76;WLAN
45174.4013888889;4906;370;42.3;-38;WLAN
45174.4020833333;20618;2210;20.0;-54;WLAN
45174.4020833333;146782;8041;34.0;-40;WLAN
45174.4020833333;55171;18781;9.0;-75;WLAN
45174.4027777778;4918;1691;42.7;-41;WLAN
45174.4027777778;23851;7394;40.0;-44;WLAN
45174.4034722222;2238;14843;286.0;-40;WLAN
45174.4041666667;44770;19625;14.0;-67;WLAN
45174.4048611111;71751;2835;40.0;-25;WLAN
45174.4055555556;4148;275;55.8;-43;WLAN
45174.4055555556;17400;47040;100.5;-25;WLAN
45174.4069444444;14505;1021;41.9;-73;WLAN
45174.4069444444;4888;474;44.0;-42;WLAN
45174.4076388889;90408;14185;40.0;-54;WLAN
45174.4097222222;16030;4404;95.2;-24;WLAN
45174.4111111111;3765;574;62.7;-43;WLAN
45174.4118055556;2805;2869;20.0;-57;WLAN
45174.4118055556;11451;5311;75.0;-50;WLAN
45174.4118055556;3377;1111;35.0;-55;WLAN
45174.4125;4858;776;44.6;-43;WLAN
45174.4131944444;36332;8735;40.0;-48;WLAN
45174.4131944444;21246;27337;29.0;-40;WLAN
45174.4138888889;5798;5350;25.0;-55;WLAN
45174.4138888889;4802;948;48.5;-46;WLAN
45174.4145833333;37886;11772;56.8;-41;WLAN
45174.4166666667;37176;22524;13.0;-69;WLAN
45174.4180555556;4888;194;52.1;-41;WLAN
45174.4180555556;22330;4874;35.0;-52;WLAN
45174.4194444444;46312;9498;8.0;-50;WLAN
45174.4194444444;2146;59;315.5;-64;WLAN
45174.4215277778;67928;21024;36.1;-33;WLAN
45174.4229166667;123991;10177;36.2;-40;WLAN
45174.425;24151;9206;40.0;-51;WLAN
45174.4256944444;46191;9476;9.0;-37;WLAN
45174.4277777778;9613;7101;21.0;-82;WLAN
45174.4277777778;73285;1252;45.6;-62;WLAN
45174.4333333333;21700;4350;50.2;-63;WLAN
45174.4333333333;44147;9890;38.5;-40;WLAN
45174.4347222222;21691;7531;34.1;-23;WLAN
45174.4347222222;258030;105788;9.0;-55;WLAN
45174.4354166667;42280;21699;44.5;-46;WLAN
45174.4354166667;48509;35290;18.0;-51;WLAN
45174.4368055556;9155;5542;14.0;-74;WLAN
45174.4375;258;80;251.4;-45;WLAN
45174.4375;47810;21591;147.3;-46;WLAN
45174.4375;6225;4713;155.8;-36;WLAN
45174.4375;46956;30901;44.4;-46;WLAN
45174.4388888889;7938;5113;156.4;-64;WLAN
45174.4388888889;4184;5845;157.0;-30;WLAN
45174.4402777778;14236;5800;25.0;-64;WLAN
45174.4402777778;22906;4009;42.1;-64;WLAN
45174.4402777778;26046;30996;337.0;-46;WLAN
45174.4409722222;15817;2630;18.0;-41;WLAN
45174.4416666667;21818;4917;42.1;-38;WLAN
45174.4416666667;808;843;354.1;-78;WLAN
45174.44375;51672;13812;38.1;-40;WLAN
45174.44375;3096;15580;72.0;-75;WLAN
45174.4458333333;36440;6497;35.8;-64;WLAN
45174.4472222222;4897;8764;42.1;-86;WLAN
45174.4486111111;15349;23513;85.2;-83;WLAN
45174.45;11626;46150;51.8;-63;WLAN
45174.4506944444;8689;1150;36.3;-63;WLAN
45174.4513888889;12219;53945;49.5;-56;WLAN
45174.4513888889;207291;50696;12.0;-82;WLAN
45174.4520833333;18425;31909;51.2;-50;WLAN
45174.4555555556;4023;13296;157.2;-26;WLAN
45174.4569444444;34743;11697;44.9;-66;WLAN
45174.4611111111;1851;4363;15.0;-82;WLAN
45174.4645833333;79551;3615;52.0;-55;WLAN
45174.4659722222;54308;2595;52.1;-52;WLAN
45174.4659722222;5056;19400;38.6;-36;WLAN
45174.4659722222;4598;22776;49.4;-36;WLAN
45174.4666666667;4479;487;18.0;-68;WLAN
45174.4673611111;43698;1305;52.0;-53;WLAN
45174.4694444444;79723;135473;5.0;-61;WLAN
45174.4701388889;97834;18040;18.0;-36;WLAN
45174.4708333333;211069;23575;24.0;-45;WLAN
45174.4715277778;73454;24663;36.0;-41;WLAN
45174.4743055556;10760;7256;39.3;-55;WLAN
45174.4743055556;30770;53635;33.3;-56;WLAN
45174.475;103283;11627;46.7;-40;WLAN
45174.4763888889;20701;3847;35.0;-46;WLAN
45174.4770833333;81364;25706;41.7;-40;WLAN
45174.4777777778;22979;47443;25.0;-72;WLAN
45174.4805555556;14592;15142;31.0;-66;WLAN
45174.48125;60884;7018;25.0;-51;WLAN
45174.4826388889;70884;14048;22.0;-44;WLAN
45174.4840277778;29621;3676;33.0;-42;WLAN
45174.4840277778;26468;7550;43.0;-41;WLAN
45174.4854166667;30281;10547;33.2;-78;WLAN
45174.4868055556;25288;12786;35.3;-67;WLAN
45174.4868055556;19686;21045;48.7;-58;WLAN
45174.4895833333;25253;9041;41.5;-39;WLAN
45174.4909722222;111312;33272;64.6;-58;WLAN
45174.4916666667;6050;99;50.3;-89;WLAN
45174.4916666667;33283;23377;26.0;-79;WLAN
45174.4923611111;7529;579;58.6;-63;WLAN
45174.4930555556;57857;14960;44.1;-61;WLAN
45174.4930555556;959;6175;410.4;-49;WLAN
45174.4944444444;57739;28510;5.0;-67;WLAN
45174.4944444444;26578;11161;43.9;-58;WLAN
45174.4944444444;11287;3186;16.0;-43;WLAN
45174.4951388889;1179;2423;300.0;-54;WLAN
45174.4958333333;114175;10422;140.0;-40;WLAN
45174.4958333333;52586;10886;12.0;-42;WLAN
45174.4979166667;64950;18635;30.0;-73;WLAN
45174.4979166667;141979;18120;30.0;-70;WLAN
45174.4986111111;54907;14404;41.0;-36;WLAN
45174.4993055556;86100;42658;28.0;-66;WLAN
45174.5;41991;37626;13.0;-24;WLAN
45174.5013888889;22399;4391;46.1;-35;WLAN
45174.5020833333;91538;8146;20.0;-52;WLAN
45174.5027777778;33276;6471;54.9;-76;WLAN
45174.5041666667;90896;228957;183.5;-44;WLAN
45174.5041666667;2678;3695;209.2;-39;WLAN
45174.5048611111;120003;9666;39.8;-42;WLAN
45174.5055555556;7256;453;36.5;-41;WLAN
45174.5069444444;2856;3872;172.6;-37;WLAN
45174.5069444444;37167;9006;366.0;-41;WLAN
45174.5090277778;24314;6772;67.1;-56;WLAN
45174.5090277778;71424;6658;39.5;-57;WLAN
45174.5097222222;23859;18311;50.1;-60;WLAN
45174.5104166667;55715;13767;34.0;-30;WLAN
45174.5104166667;46510;19201;33.0;-40;WLAN
45174.5111111111;25938;14728;16.0;-30;WLAN
45174.5125;16194;14381;33.9;-37;WLAN
45174.5145833333;21377;13020;44.5;-68;WLAN
45174.5152777778;50260;18754;40.7;-43;WLAN
45174.5159722222;35248;29034;34.7;-77;WLAN
45174.5159722222;5609;645;34.1;-55;WLAN
45174.5166666667;356;1299;149.2;-76;WLAN
45174.5166666667;23610;16265;32.7;-81;WLAN
45174.5166666667;11967;7037;18.0;-68;WLAN
45174.5166666667;24097;14965;55.0;-51;WLAN
45174.5180555556;5539;627;32.5;-54;WLAN
45174.5180555556;12729;6949;18.0;-65;WLAN
45174.51875;36214;7248;18.0;-63;WLAN
45174.51875;54841;22155;34.8;-65;WLAN
45174.5194444444;86;61;80.0;-65;WLAN
45174.5194444444;51471;2464;35.8;-46;WLAN
45174.5201388889;6128;7430;50.1;-76;WLAN
45174.5208333333;8076;8388;54.9;-78;WLAN
45174.5215277778;9887;7964;55.0;-56;WLAN
45174.5222222222;103024;14694;18.0;-18;WLAN
45174.5236111111;3194;10499;33.0;-53;WLAN
45174.5236111111;28913;7295;30.0;-36;WLAN
