01.09.2023 12:28;152147;28003;17.0;-30;WLAN
01.09.2023 12:28;4704;9453;97.5;-56;WLAN
01.09.2023 12:29;339168;91143;52.7;-69;WLAN
01.09.2023 12:29;24369;6815;33.0;-75;WLAN
01.09.2023 12:31;19156;7274;32.1;-78;WLAN
01.09.2023 12:31;28028;4704;41.1;-66;WLAN
01.09.2023 12:32;122305;19892;12.0;-74;WLAN
01.09.2023 12:32;537;1249;597.0;-49;WLAN
01.09.2023 12:33;48654;32803;5.0;-49;WLAN
01.09.2023 12:34;20300;5043;36.4;-65;WLAN
01.09.2023 12:34;15360;1898;37.8;-43;WLAN
01.09.2023 12:34;15627;7125;42.2;-61;WLAN
01.09.2023 12:34;44893;9344;12.0;-71;WLAN
01.09.2023 12:37;3229;8678;32.9;-58;WLAN
01.09.2023 12:39;69666;17830;14.0;-70;WLAN
01.09.2023 12:40;45148;3703;30.0;-67;WLAN
01.09.2023 12:41;121540;48006;;-70;WLAN
01.09.2023 12:43;11072;18409;25.0;-67;WLAN
01.09.2023 12:44;226451;103007;6.0;-67;WLAN
01.09.2023 12:46;10946;472;49.9;-38;WLAN
01.09.2023 12:48;11334;646;50.0;-37;WLAN
01.09.2023 12:48;11108;8054;36.0;-65;WLAN
01.09.2023 12:48;20251;5762;38.1;-33;WLAN
01.09.2023 12:49;19402;5786;49.0;-24;WLAN
01.09.2023 12:50;14569;8612;24.0;-69;WLAN
01.09.2023 12:50;3771;6454;100.3;-60;WLAN
01.09.2023 12:50;67310;18326;5.0;-63;WLAN
01.09.2023 12:51;43552;17567;27.0;-25;WLAN
01.09.2023 12:52;10532;16406;12.0;-30;WLAN
01.09.2023 12:52;18799;6526;52.5;-64;WLAN
01.09.2023 12:52;7595;2621;39.1;-34;WLAN
01.09.2023 12:52;27463;16495;39.9;-27;WLAN
01.09.2023 12:53;39760;14660;33.9;-29;WLAN
01.09.2023 12:55;15922;6327;12.0;-60;WLAN
01.09.2023 12:56;29339;12993;30.0;-34;WLAN
01.09.2023 12:56;10789;4047;27.0;-49;WLAN
01.09.2023 12:56;12779;23451;36.3;-66;WLAN
01.09.2023 12:56;76;73;78.1;-47;WLAN
01.09.2023 12:58;13063;4642;53.1;-43;WLAN
01.09.2023 12:58;19184;12659;39.5;-24;WLAN
01.09.2023 12:59;43710;91190;64.6;-47;WLAN
01.09.2023 12:59;15087;747;53.7;-65;WLAN
01.09.2023 12:59;31668;12964;28.0;-25;WLAN
01.09.2023 13:00;7580;3613;28.0;-70;WLAN
01.09.2023 13:00;156412;19103;39.0;-65;WLAN
01.09.2023 13:00;137895;16773;17.0;-55;WLAN
01.09.2023 13:00;48478;37218;42.0;-58;WLAN
01.09.2023 13:01;41997;12430;31.0;-26;WLAN
01.09.2023 13:01;35716;58936;22.0;-58;WLAN
01.09.2023 13:02;8435;2297;40.0;-72;WLAN
01.09.2023 13:03;17763;4025;53.1;-42;WLAN
01.09.2023 13:03;8447;2321;28.0;-72;WLAN
01.09.2023 13:03;121950;45873;8.0;-59;WLAN
01.09.2023 13:03;210812;40862;11.0;-58;WLAN
01.09.2023 13:04;62039;12921;16.0;-79;WLAN
01.09.2023 13:04;137412;20047;5.0;-74;WLAN
01.09.2023 13:04;24249;3129;34.0;-74;WLAN
01.09.2023 13:04;134161;20323;5.0;-72;WLAN
01.09.2023 13:04;162360;8306;43.6;-49;WLAN
01.09.2023 13:05;27769;16383;5.0;-56;WLAN
01.09.2023 13:05;8461;2278;40.0;-64;WLAN
01.09.2023 13:05;13292;4351;40.1;-43;WLAN
01.09.2023 13:05;1596;3093;658.4;-71;WLAN
01.09.2023 13:06;51099;7774;38.1;-49;WLAN
